phase_ns,object,q,slot,lower,upper
15,dimuon,0.05,1346,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1347,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1348,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1349,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1350,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1351,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1352,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1353,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1354,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1355,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1356,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1357,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1358,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,1359,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,1360,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,1361,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,1871,0.0019193001249776826,0.0019193001249776826
15,dimuon,0.05,2090,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2091,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2092,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2093,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2094,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2095,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2096,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2097,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,2102,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2103,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2104,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2105,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2106,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2107,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2108,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2109,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,2114,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2115,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2116,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2117,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2118,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2119,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2120,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2121,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,2126,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2127,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2128,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2129,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2130,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2131,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2132,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2133,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,2138,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2139,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2140,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2141,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2142,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2143,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2144,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2145,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,2150,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2151,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2152,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2153,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2154,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2155,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2156,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2157,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,2162,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2163,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2164,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2165,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2166,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2167,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2168,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2169,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,2177,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2178,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2179,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2180,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2181,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2182,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2183,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2184,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2185,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2186,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2187,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2188,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2189,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2190,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2191,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2192,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2193,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2194,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2195,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2196,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2197,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2198,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2199,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2200,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2201,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2202,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2203,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2204,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2205,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2206,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2207,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2208,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2209,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2210,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2211,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2212,0.0019193001249776826,0.005427602213890377
15,dimuon,0.05,2220,0.0019193001249776826,0.004195679342974469
15,dimuon,0.05,2221,0.0019193001249776826,0.005882878057489734
15,dimuon,0.05,2222,0.0019193001249776826,0.007204070701660418
15,dimuon,0.05,2223,0.0019193001249776826,0.007695054454561686
15,dimuon,0.05,2224,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2225,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2226,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2227,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2228,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2229,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2230,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2231,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2232,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2233,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2234,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2235,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2236,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2237,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2238,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2239,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2240,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2241,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2242,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2243,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2244,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2245,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2246,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2247,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2248,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2249,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2250,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2251,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2252,0.0019193001249776826,0.007703981431887163
15,dimuon,0.05,2253,0.0019193001249776826,0.007364756293519014
15,dimuon,0.05,2254,0.0019193001249776826,0.00700767720049991
15,dimuon,0.05,2255,0.0019193001249776826,0.005427602213890377
20,muon,0.001,1,0,0
20,muon,0.001,2,0,0
20,muon,0.001,3,0,0
20,muon,0.001,4,0,0
20,muon,0.001,5,0,0
20,muon,0.001,6,0,0
20,muon,0.001,7,0,0
20,muon,0.001,8,0,0
20,muon,0.001,9,0,0
20,muon,0.001,10,0,0
20,muon,0.001,11,0,0
20,muon,0.001,12,0,0
20,muon,0.001,86,0.0001817532583467238,0.0001817532583467238
20,muon,0.001,302,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,303,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,304,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,305,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,306,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,307,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,308,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,309,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,314,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,315,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,316,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,317,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,318,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,319,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,320,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,321,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,326,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,327,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,328,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,329,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,330,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,331,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,332,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,333,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,338,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,339,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,340,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,341,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,342,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,343,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,344,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,345,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,350,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,351,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,352,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,353,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,354,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,355,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,356,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,357,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,362,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,363,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,364,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,365,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,366,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,367,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,368,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,369,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,374,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,375,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,376,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,377,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,378,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,379,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,380,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,381,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,389,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,390,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,391,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,392,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,393,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,394,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,395,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,396,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,397,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,398,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,399,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,400,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,401,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,402,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,403,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,404,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,405,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,406,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,407,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,408,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,409,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,410,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,411,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,412,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,413,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,414,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,415,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,416,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,417,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,418,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,419,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,420,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,421,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,422,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,423,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,424,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,432,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,433,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,434,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,435,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,436,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,437,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,438,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,439,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,440,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,441,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,442,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,443,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,444,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,445,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,446,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,447,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,448,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,449,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,450,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,451,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,452,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,453,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,454,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,455,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,456,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,457,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,458,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,459,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,460,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,461,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,462,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,463,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,464,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,465,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,466,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,467,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,977,0,0
20,muon,0.001,1196,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1197,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1198,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1199,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1200,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1201,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1202,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1203,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1208,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1209,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1210,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1211,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1212,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1213,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1214,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1215,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1220,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1221,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1222,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1223,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1224,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1225,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1226,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1227,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1232,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1233,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1234,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1235,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1236,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1237,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1238,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1239,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1244,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1245,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1246,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1247,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1248,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1249,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1250,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1251,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1256,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1257,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1258,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1259,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1260,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1261,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1262,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1263,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1268,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1269,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1270,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1271,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1272,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1273,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1274,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1275,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1283,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1284,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1285,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1286,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1287,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1288,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1289,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1290,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1291,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1292,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1293,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1294,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1295,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1296,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1297,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1298,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1299,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1300,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1301,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1302,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1303,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1304,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1305,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1306,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1307,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1308,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1309,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1310,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1311,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1312,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1313,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1314,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1315,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1316,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1317,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1318,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1326,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,1327,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,1328,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,1329,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,1330,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1331,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1332,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1333,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1334,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1335,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1336,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1337,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1338,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1339,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1340,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1341,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1342,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1343,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1344,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1345,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1346,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1347,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1348,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1349,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1350,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1351,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1352,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1353,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1354,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1355,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1356,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1357,0.0001817532583467238,0.0009519728619889306
20,muon,0.001,1358,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,1359,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,1360,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,1361,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,1871,0.0001817532583467238,0.0001817532583467238
20,muon,0.001,2090,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,2091,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,2092,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,2093,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,2094,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,2095,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,2096,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,2097,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,2102,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,2103,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,2104,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,2105,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,2106,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,2107,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,2108,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,2109,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,2114,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,2115,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,2116,0.0001817532583467238,0.0008734154615247277
20,muon,0.001,2117,0.0001817532583467238,0.0009516157828959115
20,muon,0.001,2118,0.0001817532583467238,0.0009494733083377969
20,muon,0.001,2119,0.0001817532583467238,0.0008626138189608999
20,muon,0.001,2120,0.0001817532583467238,0.0007713801106945189
20,muon,0.001,2121,0.0001817532583467238,0.0005914122478128906
20,muon,0.001,2126,0.0001817532583467238,0.0005423138725227638
20,muon,0.001,2127,0.0001817532583467238,0.0007157650419567934
20,muon,0.001,2128,0.0001817532583467238,0.0008734154615247277
